"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:1902105","GO:1902105","regulation of leukocyte differentiation","2/218","349/28943",0.741140678886808,0.796372401579816,0.6914866334526,"Cartpt/Prkca",2
"GO:0071478","GO:0071478","cellular response to radiation","1/218","179/28943",0.742705501339865,0.797682305209994,0.692624016980184,"Egr1",1
"GO:0001890","GO:0001890","placenta development","1/218","180/28943",0.744655515270747,0.798290090023055,0.693151753844762,"Etnk2",1
"GO:0010952","GO:0010952","positive regulation of peptidase activity","1/218","180/28943",0.744655515270747,0.798290090023055,0.693151753844762,"Grin1",1
"GO:0071826","GO:0071826","ribonucleoprotein complex subunit organization","1/218","180/28943",0.744655515270747,0.798290090023055,0.693151753844762,"Coil",1
"GO:1902905","GO:1902905","positive regulation of supramolecular fiber organization","1/218","180/28943",0.744655515270747,0.798290090023055,0.693151753844762,"Mylk3",1
"GO:1901991","GO:1901991","negative regulation of mitotic cell cycle phase transition","1/218","181/28943",0.746590817487866,0.799993040382957,0.694630418109081,"Cacnb4",1
"GO:0018209","GO:0018209","peptidyl-serine modification","2/218","354/28943",0.748227571776728,0.800563779843059,0.69512598865756,"Prkca/Src",2
"GO:0002244","GO:0002244","hematopoietic progenitor cell differentiation","1/218","182/28943",0.74851151847485,0.800563779843059,0.69512598865756,"Kcnab2",1
"GO:0045766","GO:0045766","positive regulation of angiogenesis","1/218","182/28943",0.74851151847485,0.800563779843059,0.69512598865756,"Prkca",1
"GO:1904018","GO:1904018","positive regulation of vasculature development","1/218","182/28943",0.74851151847485,0.800563779843059,0.69512598865756,"Prkca",1
"GO:0009100","GO:0009100","glycoprotein metabolic process","2/218","355/28943",0.749624889423696,0.801011866558808,0.695515060370685,"Necab3/Fbxo27",2
"GO:0042176","GO:0042176","regulation of protein catabolic process","2/218","355/28943",0.749624889423696,0.801011866558808,0.695515060370685,"Nell1/Ptpn3",2
"GO:0007369","GO:0007369","gastrulation","1/218","183/28943",0.750417727889421,0.801487823259674,0.695928331468601,"Nog",1
"GO:0045787","GO:0045787","positive regulation of cell cycle","2/218","358/28943",0.753777082072856,0.804703252356353,0.698720274329451,"Prkca/Src",2
"GO:0097553","GO:0097553","calcium ion transmembrane import into cytosol","1/218","185/28943",0.754187106539488,0.804768572981776,0.698776991939552,"Grin1",1
"GO:0032680","GO:0032680","regulation of tumor necrosis factor production","1/218","186/28943",0.75605049101596,0.805748788872436,0.699628109061322,"C1qtnf4",1
"GO:0040013","GO:0040013","negative regulation of locomotion","2/218","360/28943",0.756512279871893,0.805748788872436,0.699628109061322,"Dnaja4/Nog",2
"GO:0002833","GO:0002833","positive regulation of response to biotic stimulus","1/218","187/28943",0.757899814414038,0.805748788872436,0.699628109061322,"Prkca",1
"GO:0009060","GO:0009060","aerobic respiration","1/218","187/28943",0.757899814414038,0.805748788872436,0.699628109061322,"ND3",1
"GO:0043409","GO:0043409","negative regulation of MAPK cascade","1/218","187/28943",0.757899814414038,0.805748788872436,0.699628109061322,"Prkca",1
"GO:0043484","GO:0043484","regulation of RNA splicing","1/218","187/28943",0.757899814414038,0.805748788872436,0.699628109061322,"Brdt",1
"GO:0071229","GO:0071229","cellular response to acid chemical","1/218","187/28943",0.757899814414038,0.805748788872436,0.699628109061322,"Npas4",1
"GO:1905952","GO:1905952","regulation of lipid localization","1/218","187/28943",0.757899814414038,0.805748788872436,0.699628109061322,"Crhr1",1
"GO:0016331","GO:0016331","morphogenesis of embryonic epithelium","1/218","188/28943",0.759735182353172,0.806584935889907,0.700354131817805,"Nog",1
"GO:0043200","GO:0043200","response to amino acid","1/218","188/28943",0.759735182353172,0.806584935889907,0.700354131817805,"Grin1",1
"GO:0045834","GO:0045834","positive regulation of lipid metabolic process","1/218","188/28943",0.759735182353172,0.806584935889907,0.700354131817805,"Src",1
"GO:1903555","GO:1903555","regulation of tumor necrosis factor superfamily cytokine production","1/218","189/28943",0.761556699663101,0.808146874941479,0.701710356586879,"C1qtnf4",1
"GO:0000910","GO:0000910","cytokinesis","1/218","190/28943",0.763364470389728,0.809320695399404,0.702729579697975,"Mei1",1
"GO:0044703","GO:0044703","multi-organism reproductive process","1/218","190/28943",0.763364470389728,0.809320695399404,0.702729579697975,"Akr1c18",1
"GO:0017148","GO:0017148","negative regulation of translation","1/218","191/28943",0.765158597800957,0.810105959213771,0.70341142079429,"Prkca",1
"GO:0043122","GO:0043122","regulation of I-kappaB kinase/NF-kappaB signaling","1/218","191/28943",0.765158597800957,0.810105959213771,0.70341142079429,"Ccdc22",1
"GO:0050796","GO:0050796","regulation of insulin secretion","1/218","191/28943",0.765158597800957,0.810105959213771,0.70341142079429,"Cartpt",1
"GO:0006644","GO:0006644","phospholipid metabolic process","2/218","367/28943",0.765880593813124,0.810498408223338,0.703752182533257,"Pla2g4b/Etnk2",2
"GO:0051650","GO:0051650","establishment of vesicle localization","1/218","192/28943",0.766939184392477,0.811143297912839,0.704312137397911,"Shroom2",1
"GO:0032956","GO:0032956","regulation of actin cytoskeleton organization","2/218","368/28943",0.767193184241792,0.811143297912839,0.704312137397911,"Mylk3/Shroom2",2
"GO:0032640","GO:0032640","tumor necrosis factor production","1/218","193/28943",0.768706331893518,0.812370823489852,0.70537799242634,"C1qtnf4",1
"GO:0009749","GO:0009749","response to glucose","1/218","194/28943",0.770460141272552,0.813851440437627,0.706663605572424,"Egr1",1
"GO:1902806","GO:1902806","regulation of cell cycle G1/S phase transition","1/218","195/28943",0.772200712742954,0.815316725079173,0.707935905744835,"Cacnb4",1
"GO:0071706","GO:0071706","tumor necrosis factor superfamily cytokine production","1/218","196/28943",0.773928145768626,0.816766803425536,0.709195002358403,"C1qtnf4",1
"GO:0009746","GO:0009746","response to hexose","1/218","197/28943",0.775642539069577,0.818201800472572,0.710441003946481,"Egr1",1
"GO:0007259","GO:0007259","receptor signaling pathway via JAK-STAT","1/218","198/28943",0.777343990627458,0.818873327113034,0.711024087557824,"Dab1",1
"GO:0043405","GO:0043405","regulation of MAP kinase activity","1/218","198/28943",0.777343990627458,0.818873327113034,0.711024087557824,"Src",1
"GO:0051302","GO:0051302","regulation of cell division","1/218","198/28943",0.777343990627458,0.818873327113034,0.711024087557824,"Fgf9",1
"GO:0006109","GO:0006109","regulation of carbohydrate metabolic process","1/218","199/28943",0.779032597691059,0.820277591452886,0.712243404072202,"Src",1
"GO:0015931","GO:0015931","nucleobase-containing compound transport","1/218","200/28943",0.780708456781768,0.820918144847556,0.712799593751238,"Arc",1
"GO:0021915","GO:0021915","neural tube development","1/218","200/28943",0.780708456781768,0.820918144847556,0.712799593751238,"Nog",1
"GO:0034284","GO:0034284","response to monosaccharide","1/218","200/28943",0.780708456781768,0.820918144847556,0.712799593751238,"Egr1",1
"GO:0007179","GO:0007179","transforming growth factor beta receptor signaling pathway","1/218","202/28943",0.784022313525498,0.823651856695502,0.71517326365594,"Src",1
"GO:0051495","GO:0051495","positive regulation of cytoskeleton organization","1/218","202/28943",0.784022313525498,0.823651856695502,0.71517326365594,"Mylk3",1
"GO:0046486","GO:0046486","glycerolipid metabolic process","2/218","382/28943",0.7849099537356,0.82420904108695,0.715657064398269,"Pla2g4b/Etnk2",2
"GO:0031334","GO:0031334","positive regulation of protein-containing complex assembly","1/218","203/28943",0.785660500632816,0.82462182664236,0.71601548427003,"Src",1
"GO:0071902","GO:0071902","positive regulation of protein serine/threonine kinase activity","1/218","204/28943",0.787286318686471,0.825952495320459,0.717170897996867,"Src",1
"GO:0097696","GO:0097696","receptor signaling pathway via STAT","1/218","205/28943",0.78889986065127,0.827269081146582,0.71831408364563,"Dab1",1
"GO:0002262","GO:0002262","myeloid cell homeostasis","1/218","206/28943",0.790501218796514,0.827819478785092,0.718791991480406,"Ank1",1
"GO:0032271","GO:0032271","regulation of protein polymerization","1/218","206/28943",0.790501218796514,0.827819478785092,0.718791991480406,"Eml2",1
"GO:0120032","GO:0120032","regulation of plasma membrane bounded cell projection assembly","1/218","206/28943",0.790501218796514,0.827819478785092,0.718791991480406,"Tbc1d30",1
"GO:0002700","GO:0002700","regulation of production of molecular mediator of immune response","1/218","207/28943",0.792090484701179,0.829107417516162,0.719910302983257,"Atg9a",1
"GO:0001655","GO:0001655","urogenital system development","2/218","391/28943",0.79566687753933,0.832473236500333,0.72283282871815,"Egr1/Nog",2
"GO:1902107","GO:1902107","positive regulation of leukocyte differentiation","1/218","210/28943",0.796786634514259,0.832889336576528,0.723194126573646,"Prkca",1
"GO:1903708","GO:1903708","positive regulation of hemopoiesis","1/218","210/28943",0.796786634514259,0.832889336576528,0.723194126573646,"Prkca",1
"GO:0006417","GO:0006417","regulation of translation","2/218","394/28943",0.799145884377537,0.834977153649899,0.725006968902771,"Rps3a1/Prkca",2
"GO:2000113","GO:2000113","negative regulation of cellular macromolecule biosynthetic process","1/218","212/28943",0.799858588201711,0.83534348708979,0.725325054608113,"Prkca",1
"GO:0034249","GO:0034249","negative regulation of cellular amide metabolic process","1/218","213/28943",0.801377185806111,0.836550754594886,0.72637331964231,"Prkca",1
"GO:0045017","GO:0045017","glycerolipid biosynthetic process","1/218","214/28943",0.802884313320704,0.837744961931644,0.727410244590112,"Etnk2",1
"GO:2001233","GO:2001233","regulation of apoptotic signaling pathway","2/218","401/28943",0.807061016594323,0.841630435363574,0.730783983983246,"Src/Nog",2
"GO:0009566","GO:0009566","fertilization","1/218","217/28943",0.807337734486168,0.841630435363574,0.730783983983246,"Dkkl1",1
"GO:0000819","GO:0000819","sister chromatid segregation","1/218","219/28943",0.810250895397686,0.843904657192985,0.732758680737459,"Stag2",1
"GO:1903050","GO:1903050","regulation of proteolysis involved in protein catabolic process","1/218","219/28943",0.810250895397686,0.843904657192985,0.732758680737459,"Ccdc22",1
"GO:1903828","GO:1903828","negative regulation of protein localization","1/218","221/28943",0.813120206704982,0.846510973316062,0.735021733497806,"Cabp1",1
"GO:0032102","GO:0032102","negative regulation of response to external stimulus","2/218","407/28943",0.813624222325895,0.846653622420316,0.735145595084006,"Cartpt/Grin1",2
"GO:0051098","GO:0051098","regulation of binding","2/218","408/28943",0.814698592994096,0.847389384146699,0.735784453736303,"Src/Nog",2
"GO:0008654","GO:0008654","phospholipid biosynthetic process","1/218","223/28943",0.81594632544691,0.848304719606139,0.736579235466649,"Etnk2",1
"GO:0010976","GO:0010976","positive regulation of neuron projection development","1/218","227/28943",0.821471564535004,0.853664369091105,0.741232995405459,"Reln",1
"GO:0030595","GO:0030595","leukocyte chemotaxis","1/218","228/28943",0.822826878608391,0.853815004563397,0.741363791519697,"Prkca",1
"GO:0033157","GO:0033157","regulation of intracellular protein transport","1/218","228/28943",0.822826878608391,0.853815004563397,0.741363791519697,"Cabp1",1
"GO:0044242","GO:0044242","cellular lipid catabolic process","1/218","228/28943",0.822826878608391,0.853815004563397,0.741363791519697,"Pla2g4b",1
"GO:0032970","GO:0032970","regulation of actin filament-based process","2/218","416/28943",0.823096909470739,0.853815004563397,0.741363791519697,"Mylk3/Shroom2",2
"GO:0007249","GO:0007249","I-kappaB kinase/NF-kappaB signaling","1/218","230/28943",0.825506857370462,0.855930031439845,0.743200260000468,"Ccdc22",1
"GO:0007160","GO:0007160","cell-matrix adhesion","1/218","233/28943",0.82945134911606,0.859633541065028,0.74641600102514,"Src",1
"GO:0016197","GO:0016197","endosomal transport","1/218","234/28943",0.83074635454597,0.860589061489696,0.747245675183032,"Ccdc22",1
"GO:0090276","GO:0090276","regulation of peptide hormone secretion","1/218","235/28943",0.832031571540953,0.861533588664712,0.748065803950881,"Cartpt",1
"GO:0031330","GO:0031330","negative regulation of cellular catabolic process","1/218","236/28943",0.833307073749539,0.862467213611568,0.748876466362245,"Ptpn3",1
"GO:0097191","GO:0097191","extrinsic apoptotic signaling pathway","1/218","238/28943",0.835829225647801,0.864689696667927,0.750806238568688,"Src",1
"GO:0002791","GO:0002791","regulation of peptide secretion","1/218","240/28943",0.838313388471026,0.866870904169725,0.752700171393693,"Cartpt",1
"GO:0033044","GO:0033044","regulation of chromosome organization","1/218","241/28943",0.839541402313249,0.867751798896355,0.753465048388093,"Src",1
"GO:0090087","GO:0090087","regulation of peptide transport","1/218","242/28943",0.840760131819754,0.86862231263241,0.754220911614298,"Cartpt",1
"GO:0097529","GO:0097529","myeloid leukocyte migration","1/218","243/28943",0.841969646863247,0.869482531474266,0.754967835829411,"Prkca",1
"GO:0045333","GO:0045333","cellular respiration","1/218","245/28943",0.844361310438738,0.871562211714617,0.756773612982418,"ND3",1
"GO:0006402","GO:0006402","mRNA catabolic process","1/218","246/28943",0.845543596114546,0.872392252341797,0.757494333587224,"Dxo",1
"GO:1903320","GO:1903320","regulation of protein modification by small protein conjugation or removal","1/218","252/28943",0.852451904379042,0.879126751632744,0.76334186953077,"Egr1",1
"GO:0000209","GO:0000209","protein polyubiquitination","1/218","255/28943",0.855789830021354,0.881961333325504,0.765803124275516,"Hecw1",1
"GO:0044772","GO:0044772","mitotic cell cycle phase transition","2/218","451/28943",0.855965073825662,0.881961333325504,0.765803124275516,"Cdk15/Cacnb4",2
"GO:0006631","GO:0006631","fatty acid metabolic process","2/218","453/28943",0.85766444379382,0.882923637586944,0.766638688808868,"Akr1c18/Cyp4f15",2
"GO:0034248","GO:0034248","regulation of cellular amide metabolic process","2/218","453/28943",0.85766444379382,0.882923637586944,0.766638688808868,"Rps3a1/Prkca",2
"GO:0090150","GO:0090150","establishment of protein localization to membrane","1/218","259/28943",0.860123752486654,0.885060435765705,0.768494061215128,"Cplx1",1
"GO:1901988","GO:1901988","negative regulation of cell cycle phase transition","1/218","260/28943",0.861186819770084,0.885759247975739,0.76910083676583,"Cacnb4",1
"GO:0002697","GO:0002697","regulation of immune effector process","2/218","464/28943",0.866688974564738,0.891021151658133,0.773669724456654,"Atg9a/Crhr1",2
"GO:0002683","GO:0002683","negative regulation of immune system process","2/218","465/28943",0.86748292662613,0.891440138853667,0.774033529185102,"Atg9a/Cartpt",2
"GO:0051091","GO:0051091","positive regulation of DNA-binding transcription factor activity","1/218","271/28943",0.872362851750521,0.896055698570104,0.778041199269458,"Reln",1
"GO:0002274","GO:0002274","myeloid leukocyte activation","1/218","272/28943",0.873333307188523,0.896653288688884,0.778560084126091,"Crhr1",1
"GO:0034599","GO:0034599","cellular response to oxidative stress","1/218","273/28943",0.874296417614839,0.897242809358289,0.779071962315527,"Src",1
"GO:0016570","GO:0016570","histone modification","2/218","480/28943",0.878884288511691,0.901550046063349,0.782811916893004,"Prmt8/Tbr1",2
"GO:0110053","GO:0110053","regulation of actin filament organization","1/218","279/28943",0.879923904943376,0.902215310535275,0.783389563091109,"Shroom2",1
"GO:1901361","GO:1901361","organic cyclic compound catabolic process","2/218","484/28943",0.881768701559834,0.903705195245907,0.784683223394685,"Akr1c18/Dxo",2
