"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0060444","GO:0060444","branching involved in mammary gland duct morphogenesis","1/1211","29/28943",0.710648623637594,0.758594042499365,0.416439394871338,"Csf1",1
"GO:0070076","GO:0070076","histone lysine demethylation","1/1211","29/28943",0.710648623637594,0.758594042499365,0.416439394871338,"Riox2",1
"GO:1902235","GO:1902235","regulation of endoplasmic reticulum stress-induced intrinsic apoptotic signaling pathway","1/1211","29/28943",0.710648623637594,0.758594042499365,0.416439394871338,"Creb3l1",1
"GO:1903861","GO:1903861","positive regulation of dendrite extension","1/1211","29/28943",0.710648623637594,0.758594042499365,0.416439394871338,"Cxcr4",1
"GO:0006942","GO:0006942","regulation of striated muscle contraction","3/1211","87/28943",0.710812145989331,0.758624014803019,0.416455848530736,"Ccn2/Cav1/P2rx4",3
"GO:2000649","GO:2000649","regulation of sodium ion transmembrane transporter activity","2/1211","59/28943",0.713053455717691,0.760871100300017,0.417689413352193,"Osr1/Fxyd5",2
"GO:0019693","GO:0019693","ribose phosphate metabolic process","17/1211","456/28943",0.720963561325934,0.769165125140296,0.42224251882367,"Enpp1/Tspo/Cfh/Hk2/Trem2/Upp1/Nupr1/Acot1/Ier3/Stat3/Sdhd/Gpd1/Pank4/Nme4/Gnai3/Rnaseh2b/Igf1",17
"GO:0021515","GO:0021515","cell differentiation in spinal cord","2/1211","60/28943",0.721718100240566,0.769184996554554,0.422253427477396,"Sox4/Nkx2-2",2
"GO:0043543","GO:0043543","protein acylation","10/1211","276/28943",0.72238621305427,0.769184996554554,0.422253427477396,"Taf6/Spi1/Myo1c/Nupr1/Pbxip1/Sox4/Taf6l/Zdhhc12/Crtc2/Ddx21",10
"GO:0001963","GO:0001963","synaptic transmission, dopaminergic","1/1211","30/28943",0.722767476676775,0.769184996554554,0.422253427477396,"Ptgs2",1
"GO:0007214","GO:0007214","gamma-aminobutyric acid signaling pathway","1/1211","30/28943",0.722767476676775,0.769184996554554,0.422253427477396,"Gnai2",1
"GO:0016556","GO:0016556","mRNA modification","1/1211","30/28943",0.722767476676775,0.769184996554554,0.422253427477396,"Apobec1",1
"GO:0030878","GO:0030878","thyroid gland development","1/1211","30/28943",0.722767476676775,0.769184996554554,0.422253427477396,"Edn1",1
"GO:0045762","GO:0045762","positive regulation of adenylate cyclase activity","1/1211","30/28943",0.722767476676775,0.769184996554554,0.422253427477396,"Orai1",1
"GO:0046339","GO:0046339","diacylglycerol metabolic process","1/1211","30/28943",0.722767476676775,0.769184996554554,0.422253427477396,"Plce1",1
"GO:0046856","GO:0046856","phosphatidylinositol dephosphorylation","1/1211","30/28943",0.722767476676775,0.769184996554554,0.422253427477396,"Inpp5d",1
"GO:0048596","GO:0048596","embryonic camera-type eye morphogenesis","1/1211","30/28943",0.722767476676775,0.769184996554554,0.422253427477396,"Bmp7",1
"GO:0140058","GO:0140058","neuron projection arborization","1/1211","30/28943",0.722767476676775,0.769184996554554,0.422253427477396,"Nrp1",1
"GO:1900273","GO:1900273","positive regulation of long-term synaptic potentiation","1/1211","30/28943",0.722767476676775,0.769184996554554,0.422253427477396,"Lgmn",1
"GO:1901185","GO:1901185","negative regulation of ERBB signaling pathway","1/1211","30/28943",0.722767476676775,0.769184996554554,0.422253427477396,"Lgmn",1
"GO:0001738","GO:0001738","morphogenesis of a polarized epithelium","3/1211","89/28943",0.725173748088042,0.771599195106596,0.423578731036068,"Msn/Dab2/Ophn1",3
"GO:0009206","GO:0009206","purine ribonucleoside triphosphate biosynthetic process","4/1211","117/28943",0.726456367456577,0.772670359689383,0.424166759817831,"Trem2/Stat3/Sdhd/Nme4",4
"GO:0035249","GO:0035249","synaptic transmission, glutamatergic","4/1211","117/28943",0.726456367456577,0.772670359689383,0.424166759817831,"Cacng5/Ophn1/Plat/Ptgs2",4
"GO:0000381","GO:0000381","regulation of alternative mRNA splicing, via spliceosome","2/1211","61/28943",0.730160766562707,0.776168239422608,0.426086963296674,"Rest/Rbm38",2
"GO:0021575","GO:0021575","hindbrain morphogenesis","2/1211","61/28943",0.730160766562707,0.776168239422608,0.426086963296674,"Ophn1/Gas1",2
"GO:0051339","GO:0051339","regulation of lyase activity","2/1211","61/28943",0.730160766562707,0.776168239422608,0.426086963296674,"Orai1/Nos3",2
"GO:0006367","GO:0006367","transcription initiation at RNA polymerase II promoter","3/1211","90/28943",0.73214248822643,0.777553435238765,0.426847383330502,"Ikzf1/Taf6/Taf6l",3
"GO:0019319","GO:0019319","hexose biosynthetic process","3/1211","90/28943",0.73214248822643,0.777553435238765,0.426847383330502,"Soga1/Gpd1/Crtc2",3
"GO:0009145","GO:0009145","purine nucleoside triphosphate biosynthetic process","4/1211","118/28943",0.732566424635966,0.777553435238765,0.426847383330502,"Trem2/Stat3/Sdhd/Nme4",4
"GO:0006688","GO:0006688","glycosphingolipid biosynthetic process","1/1211","31/28943",0.734379159509564,0.777553435238765,0.426847383330502,"A4galt",1
"GO:0006829","GO:0006829","zinc ion transport","1/1211","31/28943",0.734379159509564,0.777553435238765,0.426847383330502,"Slc39a1",1
"GO:0021533","GO:0021533","cell differentiation in hindbrain","1/1211","31/28943",0.734379159509564,0.777553435238765,0.426847383330502,"Ophn1",1
"GO:0033139","GO:0033139","regulation of peptidyl-serine phosphorylation of STAT protein","1/1211","31/28943",0.734379159509564,0.777553435238765,0.426847383330502,"Gadd45a",1
"GO:0042634","GO:0042634","regulation of hair cycle","1/1211","31/28943",0.734379159509564,0.777553435238765,0.426847383330502,"Tradd",1
"GO:0051957","GO:0051957","positive regulation of amino acid transport","1/1211","31/28943",0.734379159509564,0.777553435238765,0.426847383330502,"Itgb1",1
"GO:0060295","GO:0060295","regulation of cilium movement involved in cell motility","1/1211","31/28943",0.734379159509564,0.777553435238765,0.426847383330502,"Anxa5",1
"GO:0070233","GO:0070233","negative regulation of T cell apoptotic process","1/1211","31/28943",0.734379159509564,0.777553435238765,0.426847383330502,"Bcl3",1
"GO:0070979","GO:0070979","protein K11-linked ubiquitination","1/1211","31/28943",0.734379159509564,0.777553435238765,0.426847383330502,"Ube2t",1
"GO:0090148","GO:0090148","membrane fission","1/1211","31/28943",0.734379159509564,0.777553435238765,0.426847383330502,"Exoc6",1
"GO:0098884","GO:0098884","postsynaptic neurotransmitter receptor internalization","1/1211","31/28943",0.734379159509564,0.777553435238765,0.426847383330502,"Ophn1",1
"GO:0099633","GO:0099633","protein localization to postsynaptic specialization membrane","1/1211","31/28943",0.734379159509564,0.777553435238765,0.426847383330502,"Gpc4",1
"GO:0099645","GO:0099645","neurotransmitter receptor localization to postsynaptic specialization membrane","1/1211","31/28943",0.734379159509564,0.777553435238765,0.426847383330502,"Gpc4",1
"GO:0140239","GO:0140239","postsynaptic endocytosis","1/1211","31/28943",0.734379159509564,0.777553435238765,0.426847383330502,"Ophn1",1
"GO:1902019","GO:1902019","regulation of cilium-dependent cell motility","1/1211","31/28943",0.734379159509564,0.777553435238765,0.426847383330502,"Anxa5",1
"GO:1903859","GO:1903859","regulation of dendrite extension","1/1211","31/28943",0.734379159509564,0.777553435238765,0.426847383330502,"Cxcr4",1
"GO:1905207","GO:1905207","regulation of cardiocyte differentiation","1/1211","31/28943",0.734379159509564,0.777553435238765,0.426847383330502,"Sox17",1
"GO:2000316","GO:2000316","regulation of T-helper 17 type immune response","1/1211","31/28943",0.734379159509564,0.777553435238765,0.426847383330502,"Nfkbiz",1
"GO:0098781","GO:0098781","ncRNA transcription","2/1211","62/28943",0.738384843965639,0.781646855235597,0.429094515855849,"Cavin1/Cdkn2a",2
"GO:0006413","GO:0006413","translational initiation","4/1211","120/28943",0.744477585757322,0.78724978021095,0.432170309436507,"Hbb-b1/LTO1/Eif4ebp1/Mif4gd",4
"GO:0043161","GO:0043161","proteasome-mediated ubiquitin-dependent protein catabolic process","16/1211","438/28943",0.745450719515877,0.78724978021095,0.432170309436507,"Cdc20/Aurka/Dab2/Plk1/Trim25/Nrros/Rnf5/Edem1/Nfe2l2/Wwtr1/Ifi27/Cav1/Spsb1/Il33/Edem2/Rack1",16
"GO:0019433","GO:0019433","triglyceride catabolic process","1/1211","32/28943",0.745504880242613,0.78724978021095,0.432170309436507,"Abhd5",1
"GO:0032196","GO:0032196","transposition","1/1211","32/28943",0.745504880242613,0.78724978021095,0.432170309436507,"Apobec3",1
"GO:0032509","GO:0032509","endosome transport via multivesicular body sorting pathway","1/1211","32/28943",0.745504880242613,0.78724978021095,0.432170309436507,"Leprot",1
"GO:0036297","GO:0036297","interstrand cross-link repair","1/1211","32/28943",0.745504880242613,0.78724978021095,0.432170309436507,"Rad51ap1",1
"GO:0044030","GO:0044030","regulation of DNA methylation","1/1211","32/28943",0.745504880242613,0.78724978021095,0.432170309436507,"Spi1",1
"GO:0045745","GO:0045745","positive regulation of G protein-coupled receptor signaling pathway","1/1211","32/28943",0.745504880242613,0.78724978021095,0.432170309436507,"Klk6",1
"GO:0048641","GO:0048641","regulation of skeletal muscle tissue development","1/1211","32/28943",0.745504880242613,0.78724978021095,0.432170309436507,"Ybx3",1
"GO:0055022","GO:0055022","negative regulation of cardiac muscle tissue growth","1/1211","32/28943",0.745504880242613,0.78724978021095,0.432170309436507,"Tgfbr2",1
"GO:0060795","GO:0060795","cell fate commitment involved in formation of primary germ layer","1/1211","32/28943",0.745504880242613,0.78724978021095,0.432170309436507,"Sox17",1
"GO:0061117","GO:0061117","negative regulation of heart growth","1/1211","32/28943",0.745504880242613,0.78724978021095,0.432170309436507,"Tgfbr2",1
"GO:0062125","GO:0062125","regulation of mitochondrial gene expression","1/1211","32/28943",0.745504880242613,0.78724978021095,0.432170309436507,"Shmt2",1
"GO:0048512","GO:0048512","circadian behavior","2/1211","63/28943",0.746393826860073,0.788039929169325,0.432604071284939,"Naglu/Zfhx3",2
"GO:0051606","GO:0051606","detection of stimulus","10/1211","283/28943",0.750219790498004,0.791930087934285,0.434739621093235,"Cxcr4/Clec7a/Lbp/Tspo/Rtp4/Trem2/Naip2/Rest/Scarb1/Igf1",10
"GO:0016441","GO:0016441","post-transcriptional gene silencing","5/1211","149/28943",0.751673431473527,0.793165578312589,0.43541785851231,"Ripk1/Zfp36/Limd1/Stat3/Nfkb1",5
"GO:0032200","GO:0032200","telomere organization","5/1211","149/28943",0.751673431473527,0.793165578312589,0.43541785851231,"Sp100/Parp3/Dna2/LTO1/Ezh2",5
"GO:0007029","GO:0007029","endoplasmic reticulum organization","3/1211","93/28943",0.75221323818907,0.793585674721602,0.435648475528204,"Esyt1/Ubl4a/Reep4",3
"GO:0060261","GO:0060261","positive regulation of transcription initiation by RNA polymerase II","2/1211","64/28943",0.754191300073665,0.794909899707329,0.436375424885614,"Ikzf1/Taf6",2
"GO:0007409","GO:0007409","axonogenesis","18/1211","493/28943",0.755800908854322,0.794909899707329,0.436375424885614,"Cxcr4/Vim/Rac2/Fn1/Foxd1/Ccr5/Vasp/Nrp2/Itgb1/Plxnb2/Edn1/Nrp1/Sema3d/Bmp7/Gas1/Rhog/Efnb1/Trpv2",18
"GO:0009201","GO:0009201","ribonucleoside triphosphate biosynthetic process","4/1211","122/28943",0.755980017152868,0.794909899707329,0.436375424885614,"Trem2/Stat3/Sdhd/Nme4",4
"GO:0051963","GO:0051963","regulation of synapse assembly","4/1211","122/28943",0.755980017152868,0.794909899707329,0.436375424885614,"Oxt/Adgre5/Pdlim5/Gpc4",4
"GO:0003081","GO:0003081","regulation of systemic arterial blood pressure by renin-angiotensin","1/1211","33/28943",0.756164960835681,0.794909899707329,0.436375424885614,"F2r",1
"GO:0006099","GO:0006099","tricarboxylic acid cycle","1/1211","33/28943",0.756164960835681,0.794909899707329,0.436375424885614,"Sdhd",1
"GO:0006482","GO:0006482","protein demethylation","1/1211","33/28943",0.756164960835681,0.794909899707329,0.436375424885614,"Riox2",1
"GO:0006901","GO:0006901","vesicle coating","1/1211","33/28943",0.756164960835681,0.794909899707329,0.436375424885614,"Trappc6a",1
"GO:0008214","GO:0008214","protein dealkylation","1/1211","33/28943",0.756164960835681,0.794909899707329,0.436375424885614,"Riox2",1
"GO:0009156","GO:0009156","ribonucleoside monophosphate biosynthetic process","1/1211","33/28943",0.756164960835681,0.794909899707329,0.436375424885614,"Upp1",1
"GO:0010155","GO:0010155","regulation of proton transport","1/1211","33/28943",0.756164960835681,0.794909899707329,0.436375424885614,"Tcirg1",1
"GO:0018345","GO:0018345","protein palmitoylation","1/1211","33/28943",0.756164960835681,0.794909899707329,0.436375424885614,"Zdhhc12",1
"GO:0021697","GO:0021697","cerebellar cortex formation","1/1211","33/28943",0.756164960835681,0.794909899707329,0.436375424885614,"Ophn1",1
"GO:0021904","GO:0021904","dorsal/ventral neural tube patterning","1/1211","33/28943",0.756164960835681,0.794909899707329,0.436375424885614,"Gas1",1
"GO:0060914","GO:0060914","heart formation","1/1211","33/28943",0.756164960835681,0.794909899707329,0.436375424885614,"Gng5",1
"GO:0062149","GO:0062149","detection of stimulus involved in sensory perception of pain","1/1211","33/28943",0.756164960835681,0.794909899707329,0.436375424885614,"Cxcr4",1
"GO:0099068","GO:0099068","postsynapse assembly","1/1211","33/28943",0.756164960835681,0.794909899707329,0.436375424885614,"Zdhhc12",1
"GO:1903792","GO:1903792","negative regulation of anion transport","1/1211","33/28943",0.756164960835681,0.794909899707329,0.436375424885614,"Il1b",1
"GO:2001014","GO:2001014","regulation of skeletal muscle cell differentiation","1/1211","33/28943",0.756164960835681,0.794909899707329,0.436375424885614,"Cyp26b1",1
"GO:0035914","GO:0035914","skeletal muscle cell differentiation","3/1211","94/28943",0.758629039333696,0.7973505815928,0.437715266791187,"Nupr1/Cyp26b1/Rb1",3
"GO:0051932","GO:0051932","synaptic transmission, GABAergic","2/1211","65/28943",0.761780925184066,0.800513126070535,0.439451383916788,"Zdhhc12/Ezh2",2
"GO:0014047","GO:0014047","glutamate secretion","1/1211","34/28943",0.766378874098497,0.804740921227162,0.441772283314923,"Il1b",1
"GO:0048013","GO:0048013","ephrin receptor signaling pathway","1/1211","34/28943",0.766378874098497,0.804740921227162,0.441772283314923,"Efnb1",1
"GO:0051973","GO:0051973","positive regulation of telomerase activity","1/1211","34/28943",0.766378874098497,0.804740921227162,0.441772283314923,"Klf4",1
"GO:0099560","GO:0099560","synaptic membrane adhesion","1/1211","34/28943",0.766378874098497,0.804740921227162,0.441772283314923,"Gpc4",1
"GO:0030705","GO:0030705","cytoskeleton-dependent intracellular transport","7/1211","207/28943",0.767314122379648,0.805571958659495,0.442228491386761,"Kifc1/Myo1f/Myo1c/Myo10/Hspb1/Nde1/Myo1d",7
"GO:0007622","GO:0007622","rhythmic behavior","2/1211","66/28943",0.769166427835673,0.807365285290031,0.443212959778269,"Naglu/Zfhx3",2
"GO:0090277","GO:0090277","positive regulation of peptide hormone secretion","4/1211","125/28943",0.772477634700526,0.810689007299541,0.445037557263639,"Cd38/Sox4/Nnat/Serp1",4
"GO:0009048","GO:0009048","dosage compensation by inactivation of X chromosome","1/1211","35/28943",0.776165279144217,0.813644343718278,0.446659925013595,"Pcgf5",1
"GO:0009112","GO:0009112","nucleobase metabolic process","1/1211","35/28943",0.776165279144217,0.813644343718278,0.446659925013595,"Shmt2",1
"GO:0032104","GO:0032104","regulation of response to extracellular stimulus","1/1211","35/28943",0.776165279144217,0.813644343718278,0.446659925013595,"Bax",1
"GO:0032107","GO:0032107","regulation of response to nutrient levels","1/1211","35/28943",0.776165279144217,0.813644343718278,0.446659925013595,"Bax",1
"GO:1990089","GO:1990089","response to nerve growth factor","1/1211","35/28943",0.776165279144217,0.813644343718278,0.446659925013595,"Nfkb1",1
"GO:1990090","GO:1990090","cellular response to nerve growth factor stimulus","1/1211","35/28943",0.776165279144217,0.813644343718278,0.446659925013595,"Nfkb1",1
"GO:0009123","GO:0009123","nucleoside monophosphate metabolic process","2/1211","67/28943",0.776351585981799,0.81368735649028,0.446683537396162,"Tyms/Upp1",2
"GO:0019933","GO:0019933","cAMP-mediated signaling","2/1211","68/28943",0.783340218997123,0.82039801170585,0.450367432919458,"Cgas/Pde3b",2
"GO:0042440","GO:0042440","pigment metabolic process","2/1211","68/28943",0.783340218997123,0.82039801170585,0.450367432919458,"Hmox1/Slc7a11",2
"GO:0061951","GO:0061951","establishment of protein localization to plasma membrane","2/1211","68/28943",0.783340218997123,0.82039801170585,0.450367432919458,"Csk/Rack1",2
"GO:1903051","GO:1903051","negative regulation of proteolysis involved in protein catabolic process","2/1211","68/28943",0.783340218997123,0.82039801170585,0.450367432919458,"Ophn1/Cdkn2a",2
"GO:0009150","GO:0009150","purine ribonucleotide metabolic process","15/1211","425/28943",0.784790281640731,0.821168542757142,0.450790425279999,"Enpp1/Tspo/Cfh/Hk2/Trem2/Nupr1/Acot1/Ier3/Stat3/Sdhd/Gpd1/Pank4/Nme4/Gnai3/Igf1",15
"GO:0000462","GO:0000462","maturation of SSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)","1/1211","36/28943",0.785542055363822,0.821168542757142,0.450790425279999,"Rps19",1
"GO:0001964","GO:0001964","startle response","1/1211","36/28943",0.785542055363822,0.821168542757142,0.450790425279999,"Fabp7",1
"GO:0003401","GO:0003401","axis elongation","1/1211","36/28943",0.785542055363822,0.821168542757142,0.450790425279999,"Tnc",1
"GO:0042168","GO:0042168","heme metabolic process","1/1211","36/28943",0.785542055363822,0.821168542757142,0.450790425279999,"Hmox1",1
"GO:0042501","GO:0042501","serine phosphorylation of STAT protein","1/1211","36/28943",0.785542055363822,0.821168542757142,0.450790425279999,"Gadd45a",1
